번호,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,좌표정보(x),좌표정보(y)
2494,790828.0,경상북도 포항시 남구 상도동 609-10번지 A동,,,그랜드 24시 찜질방,411878.36926558,281697.135246872
2495,790828.0,경상북도 포항시 남구 상도동 595-16번지 외1필지 가동,"경상북도 포항시 남구 중흥로126번길 21 (상도동, (외1필지))",37767.0,포항목욕탕,412218.742888842,281957.285187953
2496,790330.0,경상북도 포항시 남구 효자동 573-1번지,경상북도 포항시 남구 효성로15번길 19 (효자동),37836.0,효자웰빙스포렉스,410668.499394727,281034.547188919
2497,791812.0,경상북도 포항시 북구 용흥동 366,,,우방온천사우나,411963.592736946,285048.296853391
2498,790833.0,"경상북도 포항시 남구 인덕동 368-45번지 (1,2층)","경상북도 포항시 남구 냉천로 82 (인덕동, (1~2층))",37878.0,인덕오아시스온천,416509.307112141,278803.115458262
2499,790320.0,경상북도 포항시 남구 이동 602 외1필지,"경상북도 포항시 남구 포스코대로 51 (이동, 외1필지)",37659.0,주식회사 포항건강랜드,410114.280163257,283362.238012362
2500,790906.0,경상북도 포항시 남구 오천읍 세계리 859-3번지,경상북도 포항시 남구 오천읍 세계길 34-1,37912.0,웰빙 목욕탕,417876.633377909,276591.556596246
2501,790842.0,경상북도 포항시 남구 대송면 제내리 268-30번지 (2층),"경상북도 포항시 남구 대송면 철강로 212-8, 2층",37867.0,복금건강온천(바덴바덴),413179.694625906,278662.933004662
2502,790839.0,경상북도 포항시 남구 해도동 493-9번지 (외1필지),"경상북도 포항시 남구 상공로 229 (해도동, 외1필지)",37796.0,수정목욕탕,413641.869610421,282909.239296588
2503,790829.0,경상북도 포항시 남구 송도동 433-13번지,경상북도 포항시 남구 송도로 27-7 (송도동),37734.0,송도탕,413884.490452345,284139.309813806
2504,790852.0,경상북도 포항시 남구 동해면 도구리 14-15번지,경상북도 포항시 남구 동해면 연오로7번길 25,37926.0,광천탕,420406.917262673,279115.7173415
2505,791020.0,경상북도 포항시 북구 덕산동 120-2번지,경상북도 포항시 북구 중앙로319번길 5 (덕산동),37705.0,삼성한방약초목욕탕,413118.852472292,284897.698346493
2506,790838.0,"경상북도 포항시 남구 해도동 33-12번지 (3층,4층)","경상북도 포항시 남구 중앙로 154 (해도동, 3층,4층)",37788.0,영양칠보석사우나,413388.788969022,283306.931202595
2507,791912.0,경상북도 포항시 북구 죽장면 입암리 690-6번지,경상북도 포항시 북구 죽장면 새마을로 3595-6,37507.0,죽장면민복지목욕탕,388333.963676114,297554.256155686
2508,791841.0,경상북도 포항시 북구 죽도동 46-7,경상북도 포항시 북구 죽도로28번길 13 (죽도동),37743.0,현대목욕탕,412946.271681367,283966.550225071
2509,790831.0,경상북도 포항시 남구 송도동 483-26,경상북도 포항시 남구 축항로 81 (송도동),37799.0,대구탕,414213.342767999,283683.909594495
2510,791816.0,경상북도 포항시 북구 장성동 866-258,경상북도 포항시 북구 성실로 21 (장성동),37619.0,뉴 장성목욕탕,414027.514798228,287632.84388306
2511,790826.0,경상북도 포항시 남구 대잠동 780-185번지,,,효자목욕탕,,
2512,790823.0,경상북도 포항시 남구 대도동 166-2번지,경상북도 포항시 남구 상공로18번길 65 (대도동),37828.0,상대,412958.817345798,281602.972602074
2513,790829.0,경상북도 포항시 남구 송도동 425-16,경상북도 포항시 남구 송림로55번길 6-4 (송도동),37734.0,용수탕,413965.005824466,284223.366544626
2514,790837.0,경상북도 포항시 남구 청림동 1173-6번지,경상북도 포항시 남구 정몽주로879번길 10 (청림동),37899.0,그린목욕탕,416697.504611125,279623.866233711
2515,790801.0,경상북도 포항시 남구 구룡포읍 구룡포리 963-170번지,경상북도 포항시 남구 구룡포읍 호미로 187-1,37933.0,거성목욕탕,430067.35258619,279457.434529473
2516,791941.0,경상북도 포항시 북구 흥해읍 죽천리 349-2번지,경상북도 포항시 북구 흥해읍 해안로 689,37948.0,죽천하와이,417497.353438096,289700.013976382
2517,791921.0,경상북도 포항시 북구 청하면 미남리 385-3번지,경상북도 포항시 북구 청하면 청하로 205-13,37515.0,청하목욕탕,410282.42936714,302198.903459913
2518,791030.0,경상북도 포항시 북구 대흥동 663-4,경상북도 포항시 북구 불종로 4 (대흥동),37707.0,대우목욕탕,412631.780704885,284635.962937015
2519,791815.0,경상북도 포항시 북구 장성동 829번지,"경상북도 포항시 북구 새천년대로 1149, 지하3층 (장성동)",37576.0,스파밸리,413735.778963597,288259.404697999
2520,135811.0,서울특별시 강남구 논현동 17-5번지 극동빌딩,"서울특별시 강남구 강남대로 596, 극동빌딩 지하2층 (논현동)",6038.0,(주)스포짐옐로우,201733.702293954,445858.012764071
2521,255805.0,강원도 양구군 양구읍 고대리 471-1번지,강원도 양구군 양구읍 성곡로 173-7,,양구 첨성대 불가마 찜질방,286567.692622505,514871.50999316
2522,426853.0,경기도 안산시 상록구 월피동 445-6번지 지층,"경기도 안산시 상록구 예술광장1로 22, 지층 (월피동)",15288.0,수정사우나,186194.574436645,425266.381837612
2523,660310.0,경상남도 진주시 호탄동 615-1 3.4층,"경상남도 진주시 호탄길13번길 16, 3.4층 (호탄동)",52819.0,남강워터피아,301488.088581827,185443.766059098
2524,461210.0,"경기도 성남시 수정구 창곡동 513 에이플타워,10층1001호","경기도 성남시 수정구 위례동로 153, 에이플타워 10층 1001호 (창곡동)",13642.0,짐타임,213227.0,441283.0
2525,500816.0,"광주광역시 북구 매곡동 45-22 2,3층","광주광역시 북구 하백로6번길 20, 2,3층 (매곡동)",61061.0,부영사우나,190126.762702,187621.534928
2526,425856.0,경기도 안산시 단원구 초지동 740-2 2층,"경기도 안산시 단원구 초지동로 7 (초지동, 740-2  2층)",15453.0,극동스포랜드,183636.063077122,422507.129234922
2527,157925.0,서울특별시 강서구 화곡동 1071-19번지 강서뉴타워 지하 1층,"서울특별시 강서구 화곡로18길 24, 지하 1층 (화곡동, 강서뉴타워)",7718.0,수금대중목욕탕,185384.322720871,448552.124723353
2528,,인천광역시 미추홀구 도화동 80-73,"인천광역시 미추홀구 석정로162번길 55-13, 2층 (도화동)",22103.0,올가힐링,169509.293598735,440656.228408107
2529,426853.0,경기도 안산시 상록구 월피동 445-17번지,경기도 안산시 상록구 예술광장로 19 (월피동),15288.0,미샘여성사우나,186293.776540834,425264.837126975
2530,426170.0,경기도 안산시 상록구 사동 1506번지 지층 B01호,"경기도 안산시 상록구 선진로 108, 지층 B01호 (사동)",15631.0,본오사우나,186925.564452438,419773.994501807
2531,,대구광역시 달성군 유가읍 금리 1145번지,"대구광역시 달성군 유가읍 테크노중앙대로1길 68, 5, 6층 501, 502, 601호",43024.0,유황원스파,,
2532,425856.0,"경기도 안산시 단원구 초지동 743-9번지 알바트로스 A동 106,107호","경기도 안산시 단원구 원포공원로 40 (초지동, 743-9  알바트로스 A동 106,107호)",15455.0,알바트로스,183145.076979788,422232.841808913
2533,426853.0,"경기도 안산시 상록구 월피동 445번지 다농마트5층 501,502호","경기도 안산시 상록구 예술광장로 1, 5층 501,502호 (월피동)",15288.0,백두산랜드사우나,186106.832558134,425161.59402192
2534,426815.0,경기도 안산시 상록구 본오동 877-8번지 6층 614호,"경기도 안산시 상록구 상록수로 28, 6층 614호 (본오동)",15532.0,본여성전용사우나,187781.607816964,422247.184696796
2535,426815.0,경기도 안산시 상록구 본오동 872-11번지,경기도 안산시 상록구 샘골로 168 (본오동),15538.0,샘골보석사우나,187826.186295387,421873.495668412
2536,426824.0,경기도 안산시 상록구 사동 1346번지 지하1층 729동 120호,"경기도 안산시 상록구 감골로 59, 729동 지하1층 120호 (사동)",15624.0,월드사우나,186953.881930407,420587.726298733
2537,426814.0,경기도 안산시 상록구 본오동 880-3번지 지층,"경기도 안산시 상록구 샘골로 139, 지층 (본오동)",15540.0,상록수24시여성전용불한증막,187764.08117461,421592.917423841
2538,425868.0,경기도 안산시 단원구 고잔동 539-13번지 4층 404호,"경기도 안산시 단원구 고잔1길 67, 4층 404호 (고잔동, 539-13)",15361.0,현대남경사우나,185830.622609874,424040.685691294
2539,426857.0,경기도 안산시 상록구 이동 594-4 지하 101~103호,"경기도 안산시 상록구 이동로 3, 지층 (이동)",15511.0,한솔목욕탕,187373.183560534,422961.088619309
2540,425907.0,경기도 안산시 단원구 원곡동 846-4번지 401호,"경기도 안산시 단원구 라성안길 17, 401호 (원곡동, 846-4)",15382.0,양지스파랜드,182411.979747106,425098.896646276
2541,425868.0,"경기도 안산시 단원구 고잔동 535-1번지 신양복합빌딩 7층 일부, 8층","경기도 안산시 단원구 고잔2길 41, 신양복합빌딩 7층 일부, 8층  (고잔동)",15360.0,중앙스파랜드사우나,185360.977451289,424005.710194513
2542,426819.0,"경기도 안산시 상록구 부곡동 533-1 외 1필지 2, 3, 4층","경기도 안산시 상록구 부곡로5길 4, 2, 3, 4층 (부곡동)",15304.0,부곡불가마사우나,187879.825,425704.435
2543,425849.0,경기도 안산시 단원구 원곡동 377-1번지 안산역사1층,"경기도 안산시 단원구 중앙대로 462, 안산역사1층 (원곡동, 377-1)",15431.0,월드사우나,181279.587658092,425022.595581739
2544,425829.0,"경기도 안산시 단원구 선부동 1070-18번지 상록타운 6층, 7층","경기도 안산시 단원구 선부광장1로 38, 상록타운 6, 7층 (선부동, 1070-18)",15240.0,은하수25시랜드,183038.329861334,426085.523168473
2545,426837.0,"경기도 안산시 상록구 성포동 593-17번지 외 1필지 성포타운 401, 501호","경기도 안산시 상록구 예술광장로 49, 401, 501호 (성포동, 성포타운)",15291.0,(주)태화유업고려스파랜드지점,186380.453675059,424996.83601283
2546,426837.0,경기도 안산시 상록구 성포동 583-5번지 예술프라자지층 B101~B105호,"경기도 안산시 상록구 화랑로 501, 지층 B101~B105호 (성포동)",15296.0,24시예술스파랜드,186090.60217664,424329.659743303
2547,426823.0,경기도 안산시 상록구 사동 1318-8번지 한도프라자5층 501호,"경기도 안산시 상록구 네고지2길 41, 5층 501호 (사동)",15591.0,감골불한증막사우나,186842.501185775,421472.783132099
2548,425831.0,경기도 안산시 단원구 선부동 1076-17번지 신안골드리치 4층,"경기도 안산시 단원구 선부광장로 27, 신안골드리치 4층 (선부동, 1076-17)",15239.0,스파월드보석사우나,183132.75152586,426037.253301229
2549,425774.0,경기도 안산시 단원구 신길동 1438 삼익아파트 상가동 B01호,"경기도 안산시 단원구 새뿔길 55, 상가동  B01호 (신길동, 삼익아파트 )",15399.0,신길 목욕장,180208.722776474,426205.323370885
2550,426815.0,경기도 안산시 상록구 본오동 872-20번지 우성상가지하1층,"경기도 안산시 상록구 본오로 145, 지하1층 (본오동)",15538.0,우성보석사우나,187967.10171364,421755.033374402
2551,426860.0,"경기도 안산시 상록구 일동 632-9번지 2,3층","경기도 안산시 상록구 안산대학로 101, 2,3층 (일동)",15326.0,일동비취사우나,188310.789747971,423066.91521604
2552,426910.0,경기도 안산시 상록구 사동 1271-11번지 지층사우나,"경기도 안산시 상록구 해안로 705, 지층 (사동)",15588.0,테크노파크사우나,184846.499195767,421001.454559559
2553,426815.0,경기도 안산시 상록구 본오동 874번지 뉴라성관광호텔 4층 401호,"경기도 안산시 상록구 상록수로 34, 뉴라성관광호텔 4층 401호 (본오동)",15532.0,라성보석사우나,187852.53559403,422244.178054338
2554,425831.0,경기도 안산시 단원구 선부동 1087-11번지,"경기도 안산시 단원구 선부로 183 (선부동, 1087-11 )",15217.0,하와이대중탕,183572.390352247,426678.094524938
2555,426859.0,경기도 안산시 상록구 일동 576-2번지,경기도 안산시 상록구 도매시장로 111 (일동),15322.0,창원목욕탕,187908.390670986,423709.011728003
2556,426815.0,경기도 안산시 상록구 본오동 872-9번지 지층,"경기도 안산시 상록구 샘골로 172, 지층 (본오동)",15538.0,현대목욕탕,187828.153712444,421919.435084442
2557,426210.0,"경기도 안산시 상록구 건건동 650-1번지 5층,6층","경기도 안산시 상록구 건건3길 5, 5~6층 (건건동, 센타프라자)",15521.0,스파랜드,191261.406905321,422502.01689394
2558,513901.0,전라남도 영광군 백수읍 대신리 892 2층,,,영무파라드 해수온천(글로리비치),144434.716419,205987.18976
2559,426400.0,경기도 안산시 상록구 수암동 504-4번지 엠제이프라자 401호~403호,"경기도 안산시 상록구 갯다리길 7, 4층 (수암동, 엠제이프라자 401호~403호)",15204.0,수암옥사우나,188827.972169813,428937.449301121
2560,426817.0,"경기도 안산시 상록구 본오동 948-20번지 연지오피스텔 5,6층 501,601호","경기도 안산시 상록구 샘골로 39, 연지오피스텔 5,6층 501,601호 (본오동)",15566.0,연지사우나,187827.719765078,420623.194620967
2561,426853.0,경기도 안산시 상록구 월피동 445-21번지 오성빌딩 3층 306호,"경기도 안산시 상록구 예술광장1로 54, 오성빌딩 3층 306호 (월피동)",15288.0,선비교육원,186449.486919468,425215.31726255
