구,행정동,경도,위도,이름,구분
유성구,노은3동,127.30973,36.390614,예미지킨더어린이집,상권정보
유성구,노은3동,127.31093,36.395893,라라옥타브피아노교습소,상권정보
유성구,노은3동,127.31578,36.387123,부밀리 대전유성점,상권정보
유성구,노은3동,127.315155,36.387363,폴리니음악교습소,상권정보
유성구,노은3동,127.31298,36.390587,드로우앤돌핀미술교습소,상권정보
유성구,노은3동,127.30556,36.388958,살뤼클라리넷음악교습소,상권정보
유성구,노은3동,127.30873,36.393177,다닐어린이집,상권정보
유성구,노은3동,127.30838,36.38839,반석기타교습소,상권정보
유성구,노은3동,127.31298,36.390587,소리샘음악교습소,상권정보
유성구,노은3동,127.30358,36.381626,포커스온스피치웅변교습소,상권정보
유성구,노은3동,127.31234,36.39178,학원 청람과학전문,상권정보
유성구,노은3동,127.31132,36.391758,책나무 반석독서학원,상권정보
유성구,상대동,127.33605,36.342365,풀꽃사랑어린이집,상권정보
유성구,상대동,127.33162,36.347588,원피아노교습소,상권정보
유성구,상대동,127.334946,36.33973,동화숲어린이집,상권정보
유성구,상대동,127.33605,36.342365,빈뮤직아카데미음악교습소,상권정보
유성구,상대동,127.33151,36.346413,호키포키어린이집,상권정보
유성구,상대동,127.3378,36.345295,앤스나무어린이집,상권정보
유성구,상대동,127.33188,36.348164,열린아카데미학원,상권정보
유성구,상대동,127.33314,36.348236,용인대합기도,상권정보
유성구,상대동,127.337776,36.344654,궁전어린이집,상권정보
유성구,상대동,127.33183,36.34665,황재하피아노교습소,상권정보
유성구,상대동,127.3378,36.345295,잉글리시아이 수학여우,상권정보
유성구,상대동,127.33605,36.342365,키큰나무미술창작소미술교습소,상권정보
유성구,상대동,127.3351,36.34821,상대오르다독서실,상권정보
유성구,상대동,127.33849,36.343468,오필립영어,상권정보
유성구,상대동,127.33514,36.34758,토론하는아이들 국어교습소,상권정보
유성구,상대동,127.33361,36.344696,베리타수학교습소,상권정보
유성구,상대동,127.33605,36.342365,김경선음악학원 김경선음악,상권정보
유성구,상대동,127.33711,36.34533,연지원어린이집,상권정보
유성구,상대동,127.33605,36.342365,트리풀시티어린이집,상권정보
유성구,상대동,127.33711,36.34533,해법수학트리풀 5단지점,상권정보
유성구,상대동,127.33541,36.34709,뮤엠영어도안상대캠퍼스,상권정보
유성구,상대동,127.33183,36.34665,학원 도안캠퍼스대전길미술,상권정보
유성구,상대동,127.33357,36.34408,새들무용,상권정보
유성구,상대동,127.337494,36.347744,맑은소리피아노음악교습소,상권정보
유성구,상대동,127.33474,36.348206,화이트펜슬 유성상대점,상권정보
유성구,상대동,127.33982,36.346,엘알마스터디카페 도안점,상권정보
유성구,상대동,127.334694,36.3468,아이온태권도,상권정보
유성구,상대동,127.33605,36.342365,태극태권도,상권정보
유성구,상대동,127.33475,36.346565,비바바이올린교습소,상권정보
유성구,상대동,127.329155,36.33428,리더스태권도상대관,상권정보
유성구,신성동,127.393,36.37808,스마트시티어린이집,상권정보
유성구,신성동,127.350845,36.387447,수학다움,상권정보
유성구,신성동,127.33759,36.414013,자운비발디음악학원,상권정보
유성구,신성동,127.378914,36.385197,대덕검도관,상권정보
유성구,신성동,127.35618,36.381474,사이언스신성어린이집,상권정보
유성구,신성동,127.349976,36.388054,아트스토리미술교습소,상권정보
유성구,신성동,127.36851,36.385593,KRISS사과나무어린이집,상권정보
유성구,신성동,127.33634,36.385475,친구랑어린이집,상권정보
유성구,신성동,127.34972,36.387955,벨칸토피아노교습소,상권정보
유성구,신성동,127.341545,36.404114,진솔음악학원,상권정보
유성구,신성동,127.348595,36.387234,예꿈키즈어린이집,상권정보
유성구,신성동,127.3468,36.38728,성진어린이집,상권정보
유성구,신성동,127.379585,36.38612,수학카페학원,상권정보
유성구,신성동,127.34979,36.38597,토브수학교습소,상권정보
유성구,신성동,127.34964,36.387764,애런스메이플칼리지학원,상권정보
유성구,신성동,127.34979,36.38597,신성음악학원,상권정보
유성구,신성동,127.37893,36.388363,에바미술학원,상권정보
유성구,신성동,127.35639,36.38041,사이언스대덕어린이집,상권정보
유성구,신성동,127.346756,36.38511,아기별어린이집,상권정보
유성구,신성동,127.35105,36.385754,나무를키우는햇살어린이집,상권정보
유성구,신성동,127.3502,36.38773,신성올림학원,상권정보
유성구,신성동,127.378876,36.38099,청어람학원,상권정보
유성구,신성동,127.36653,36.40225,한수원꿈나래어린이집,상권정보
유성구,신성동,127.350006,36.38663,이애리음악학원,상권정보
유성구,신성동,127.379486,36.378307,토즈,상권정보
유성구,신성동,127.351166,36.38713,롯데케미칼푸르니어린이집2,상권정보
유성구,신성동,127.350204,36.386658,한국체대봄태권도장,상권정보
유성구,신성동,127.37915,36.38017,한국독서글짓기연구회,상권정보
유성구,신성동,127.351715,36.386097,한스터디학원 한스터디,상권정보
유성구,신성동,127.34983,36.38672,신성탑독서실,상권정보
유성구,신성동,127.33987,36.414135,자운대어린이집,상권정보
유성구,신성동,127.37587,36.386173,엘지화학기술연구원어린이집,상권정보
유성구,신성동,127.349014,36.386814,별초롱어린이집,상권정보
유성구,신성동,127.34983,36.38672,탑독서실,상권정보
유성구,신성동,127.35005,36.387955,경희대신성태권도장,상권정보
유성구,신성동,127.35048,36.387596,사과나무어린이집,상권정보
유성구,신성동,127.350006,36.387188,에스엔유수학,상권정보
유성구,신성동,127.33621,36.419132,플레이아트미술,상권정보
유성구,신성동,127.338455,36.414413,자운마을음악학원 자운마을음악,상권정보
유성구,신성동,127.34845,36.386486,수학다음수학전문학원 수학다음수학전문,상권정보
유성구,신성동,127.37533,36.385303,피아노월드,상권정보
유성구,신성동,127.35065,36.38778,청출어람논술국어교습소,상권정보
유성구,신성동,127.35001,36.387478,봄봄미술교습소,상권정보
유성구,신성동,127.34914,36.389744,애런스메이플컬리지학원,상권정보
유성구,신성동,127.351166,36.38713,롯데케미칼푸르니어린이집,상권정보
유성구,신성동,127.33759,36.414013,진솔음악학원,상권정보
유성구,신성동,127.350006,36.38663,바로이학원,상권정보
유성구,신성동,127.37685,36.38542,다빈치수학교습소,상권정보
유성구,신성동,127.350204,36.386658,신성페이지로드독서실,상권정보
유성구,신성동,127.34979,36.38597,라이브사이언스교습소,상권정보
유성구,신성동,127.393,36.37808,라라음악학원,상권정보
유성구,신성동,127.34956,36.38787,양현서당,상권정보
유성구,신성동,127.36725,36.403187,한화유성어린이집,상권정보
유성구,신성동,127.367455,36.390816,대덕대학교부설어린이집,상권정보
유성구,신성동,127.338455,36.414413,카페 자운스터디,상권정보
유성구,신성동,127.3844,36.380226,아이비에스꿈돌이어린이집,상권정보
유성구,신성동,127.347626,36.385174,따봉아트,상권정보
유성구,신성동,127.378006,36.3883,피아빌레피아노앙상블,상권정보
유성구,신성동,127.379585,36.38612,대덕스즈키바이올린,상권정보
유성구,신성동,127.350006,36.386776,만점플러스,상권정보
유성구,신성동,127.34972,36.387955,학원 예그린음악,상권정보
유성구,신성동,127.37903,36.38591,1%프리미엄독서실,상권정보
유성구,신성동,127.3516,36.39512,국제인증평가원,상권정보
유성구,온천1동,127.33286,36.35408,유성학원,상권정보
유성구,온천1동,127.33086,36.349358,또래모아놀이방,상권정보
유성구,온천1동,127.33052,36.34969,성은피아노,상권정보
유성구,온천1동,127.3295,36.350044,임마누엘음악학원,상권정보
유성구,온천1동,127.33735,36.350674,대전피아노조율학원,상권정보
유성구,온천1동,127.315544,36.3597,고향미술품,상권정보
유성구,온천1동,127.32995,36.34973,예그리나어린이집,상권정보
유성구,온천1동,127.336845,36.35131,구암음악학원 구암음악,상권정보
유성구,온천1동,127.342514,36.354317,다우니발레핏스튜디오,상권정보
유성구,온천1동,127.33521,36.354546,유성고시텔,상권정보
유성구,온천1동,127.33888,36.35005,우니코유어빔보키즈카페 우니코유어빔보키즈,상권정보
유성구,온천1동,127.33317,36.356155,양우관합기도,상권정보
유성구,온천1동,127.332275,36.353764,김민정음악학원,상권정보
유성구,온천1동,127.33576,36.350864,청탑학원,상권정보
유성구,온천1동,127.33126,36.350143,리스트음악학원,상권정보
유성구,온천1동,127.34054,36.354576,몸짱댄스스포츠,상권정보
유성구,온천1동,127.343994,36.355614,코실리아,상권정보
유성구,온천1동,127.33978,36.352894,유성어린이집,상권정보
유성구,온천1동,127.336845,36.35131,구암미술속셈학원,상권정보
유성구,온천1동,127.33191,36.348804,홍인태권도,상권정보
유성구,온천1동,127.33109,36.351692,명성독서실,상권정보
유성구,온천1동,127.334236,36.352432,에듀탑학원,상권정보
유성구,온천1동,127.3367,36.351166,구암음악학원,상권정보
유성구,온천1동,127.34079,36.353153,도담도담 유소년스포츠클럽,상권정보
유성구,온천1동,127.33728,36.354782,학원 유스타실용음악,상권정보
유성구,온천1동,127.347435,36.35855,조이스터디,상권정보
유성구,온천1동,127.30766,36.359245,에스알키즈비중부,상권정보
유성구,온천1동,127.3068,36.360756,행복한드로잉,상권정보
유성구,온천1동,127.343025,36.356453,아트뮤즈체험교실,상권정보
유성구,온천1동,127.343994,36.355614,요리노리연구소,상권정보
유성구,온천2동,127.35367,36.363506,샤프미술교습소,상권정보
유성구,온천2동,127.35286,36.363007,파란화실,상권정보
유성구,온천2동,127.35367,36.363506,한빛성악스튜디오,상권정보
유성구,온천2동,127.33668,36.361504,이제마독서실,상권정보
유성구,온천2동,127.35367,36.363506,킴스피아노,상권정보
유성구,온천2동,127.33774,36.361362,학원 예감실용음악,상권정보
유성구,온천2동,127.35782,36.363853,유진미술학원,상권정보
유성구,온천2동,127.33664,36.359745,매쓰루,상권정보
유성구,온천2동,127.33741,36.361507,즐거운음악학원,상권정보
유성구,온천2동,127.336266,36.361988,zen독서실,상권정보
유성구,온천2동,127.35603,36.362896,뮤앤무오르프,상권정보
유성구,온천2동,127.35714,36.368176,KAIST어린이집,상권정보
유성구,온천2동,127.35736,36.362995,학원 발레다움,상권정보
유성구,온천2동,127.35367,36.363506,꿈틀바둑교습소,상권정보
유성구,온천2동,127.35744,36.36287,해동검도기천,상권정보
유성구,온천2동,127.33387,36.360584,푸르지오태권도장,상권정보
유성구,온천2동,127.337074,36.362198,태극무술관,상권정보
유성구,온천2동,127.33533,36.368767,국공립죽동예미지어린이집,상권정보
유성구,온천2동,127.35416,36.36623,아르코바이올린,상권정보
유성구,온천2동,127.35762,36.363735,진피아노교습소,상권정보
유성구,온천2동,127.33773,36.371098,맹글맹글미술교습소,상권정보
유성구,온천2동,127.35625,36.36298,예가피아노플룻학원,상권정보
유성구,온천2동,127.356834,36.36319,만점24스터디카페 어은점,상권정보
유성구,온천2동,127.347786,36.362907,스터디카페숲엔나무 충남대점,상권정보
유성구,온천2동,127.34368,36.360584,유성대전연기학원,상권정보
유성구,온천2동,127.35287,36.36288,한빛무예원,상권정보
유성구,온천2동,127.34771,36.361492,유성검도관,상권정보
유성구,온천2동,127.32411,36.359703,한빛어린이집,상권정보
유성구,온천2동,127.352325,36.36287,대전비제이제이,상권정보
유성구,온천2동,127.33673,36.361656,아이원독서실,상권정보
유성구,온천2동,127.34464,36.360672,스봉영어교습소,상권정보
유성구,온천2동,127.35428,36.362293,은빛소리새피아노학원,상권정보
유성구,온천2동,127.33533,36.36882,에덴피아노음악교습소,상권정보
유성구,온천2동,127.336266,36.361988,이젠독서실,상권정보
유성구,온천2동,127.33781,36.368843,나 라찬태권도,상권정보
유성구,온천2동,127.357574,36.362354,아마데우스클라리넷교습소,상권정보
유성구,온천2동,127.35367,36.363506,김정희피아노,상권정보
유성구,온천2동,127.33597,36.358273,장대어린이집,상권정보
유성구,온천2동,127.33822,36.369965,한양대도담태권도,상권정보
유성구,온천2동,127.33597,36.358273,문암재단장대어린이집,상권정보
유성구,온천2동,127.33809,36.36964,스윗봉봉키즈카페 스윗봉봉키즈,상권정보
유성구,온천2동,127.34464,36.360672,스터디플러스,상권정보
유성구,온천2동,127.357025,36.362984,예원입시학원,상권정보
유성구,온천2동,127.35513,36.362514,예원입시학원,상권정보
유성구,온천2동,127.356735,36.362595,우리어린이집,상권정보
유성구,온천2동,127.33659,36.361374,개념원리수학장대학원,상권정보
유성구,온천2동,127.33602,36.369305,그로미아트미술교습소,상권정보
유성구,온천2동,127.35453,36.36378,리딩엔토킹,상권정보
유성구,온천2동,127.33802,36.36124,용인대합기도,상권정보
유성구,온천2동,127.35367,36.363506,케이탑재즈댄스학원,상권정보
유성구,온천2동,127.35367,36.363506,어은하버드독서실,상권정보
유성구,온천2동,127.35032,36.36219,빅스타실용음악학원,상권정보
유성구,온천2동,127.35297,36.36218,원앤원,상권정보
유성구,온천2동,127.34828,36.36128,유성검도관,상권정보
유성구,온천2동,127.35789,36.36232,제이실용음악학원,상권정보
유성구,온천2동,127.33659,36.361374,장대아인스학원,상권정보
유성구,온천2동,127.35811,36.362465,다은미술학원,상권정보
유성구,온천2동,127.357574,36.362354,아마데우스클라리넷,상권정보
유성구,온천2동,127.33654,36.362377,심포니아실용음악학원,상권정보
유성구,온천2동,127.34185,36.368137,조윤라발레단,상권정보
유성구,온천2동,127.35675,36.363297,솔로몬독서실,상권정보
유성구,온천2동,127.35567,36.366707,몽연글씨연구소,상권정보
유성구,온천2동,127.34464,36.360672,풀스터디카페 충남대점,상권정보
유성구,온천2동,127.34478,36.36108,카페 브레인스터디,상권정보
유성구,온천2동,127.33292,36.37108,행복한씨앗어린이집,상권정보
유성구,온천2동,127.356834,36.36319,만점24스터디카페어은 1호점,상권정보
유성구,온천2동,127.34123,36.360157,학원 춤희무용,상권정보
유성구,온천2동,127.344154,36.36183,위퍼스트스터디카페 충남대점,상권정보
유성구,온천2동,127.35367,36.363525,노래하는나무칸타레첼로교습소,상권정보
유성구,온천2동,127.33641,36.36114,더검도,상권정보
유성구,온천2동,127.33809,36.36964,학원 알렉산더스어,상권정보
유성구,온천2동,127.33285,36.370636,죽동앤스나무어린이집,상권정보
유성구,온천2동,127.342995,36.360268,그레이스뮤직,상권정보
유성구,온천2동,127.33781,36.36889,만점24스터디카페 죽동점,상권정보
유성구,온천2동,127.33514,36.36325,학원 뉴하모니음악,상권정보
유성구,온천2동,127.3402,36.372913,라라피아노,상권정보
유성구,온천2동,127.35367,36.363506,용인대우리태권도어은관,상권정보
유성구,온천2동,127.34464,36.360672,스터디플러스유성 충남대점,상권정보
유성구,온천2동,127.356514,36.366947,강의박,상권정보
유성구,원신흥동,127.34448,36.34269,뮤직라움유성생활음악클럽,상권정보
유성구,원신흥동,127.341545,36.334293,어울림피아노교습소,상권정보
유성구,원신흥동,127.34312,36.346767,잼잼어린이집,상권정보
유성구,원신흥동,127.34313,36.333473,스테디수학,상권정보
유성구,원신흥동,127.3435,36.350906,도안어린이집,상권정보
유성구,원신흥동,127.34025,36.334846,엔젤피아노,상권정보
유성구,원신흥동,127.33638,36.333805,바른피아노조율,상권정보
유성구,원신흥동,127.341545,36.334293,라벨피아노음악교습소,상권정보
유성구,원신흥동,127.342354,36.332867,어울림어린이집,상권정보
유성구,원신흥동,127.34377,36.3477,다솔어린이집,상권정보
유성구,원신흥동,127.34377,36.34687,알짬어린이집,상권정보
유성구,원신흥동,127.340614,36.33327,예랑음악학원,상권정보
유성구,원신흥동,127.341545,36.334293,꼬마대통령어린이집,상권정보
유성구,원신흥동,127.34043,36.34057,생각나무어린이집,상권정보
유성구,원신흥동,127.34227,36.34742,꿈꾸는세상어린이집,상권정보
유성구,원신흥동,127.34043,36.34057,뮤즈피아노교습소,상권정보
유성구,원신흥동,127.340614,36.33327,용인대태권도,상권정보
유성구,원신흥동,127.340614,36.33327,도안레고러닝센타,상권정보
유성구,원신흥동,127.340614,36.33327,어울림미숙학원,상권정보
유성구,원신흥동,127.34132,36.345116,대전검도관,상권정보
유성구,원신흥동,127.33978,36.33256,소마사고력수학 도안학원,상권정보
유성구,원신흥동,127.34227,36.34742,김우진수학,상권정보
유성구,원신흥동,127.34319,36.347633,가인어린이집,상권정보
유성구,원신흥동,127.34042,36.33381,박쌤영어,상권정보
유성구,원신흥동,127.34042,36.33365,프랑프랑 감성미술,상권정보
유성구,원신흥동,127.34739,36.349106,라온제나어린이집,상권정보
유성구,원신흥동,127.340614,36.33327,도안러닝센터학원,상권정보
유성구,원신흥동,127.34739,36.349106,에스엠수학교습소,상권정보
유성구,원신흥동,127.34511,36.3435,인스빌리베라어린이집,상권정보
유성구,원신흥동,127.33978,36.33256,도안발레아카데미학원,상권정보
유성구,원신흥동,127.344604,36.347687,슈만피아노음악교습소,상권정보
유성구,원신흥동,127.3435,36.350906,젊은평미술영재교육원도안미술교습소,상권정보
유성구,원신흥동,127.34739,36.349106,맑은누리태권도,상권정보
유성구,원신흥동,127.34153,36.34645,이남경피아노바이올린개인교습,상권정보
유성구,원신흥동,127.34121,36.344757,아르코발레노 대전점,상권정보
유성구,원신흥동,127.34153,36.34645,영은피아노,상권정보
유성구,원신흥동,127.344604,36.347687,도안그림나무미술교습소,상권정보
유성구,원신흥동,127.3446,36.34773,상무태권도,상권정보
유성구,원신흥동,127.34214,36.34796,바르미츠바이젠수학교습소,상권정보
유성구,원신흥동,127.33978,36.33256,미술로생각하기도안학원,상권정보
유성구,원신흥동,127.34214,36.34796,고려한울태권도,상권정보
유성구,원신흥동,127.34582,36.346672,도안바이올린,상권정보
유성구,원신흥동,127.34328,36.342785,이룸뮤직아카데미음악교습소,상권정보
유성구,원신흥동,127.34448,36.34269,학원 뮤직라움음악,상권정보
유성구,원신흥동,127.33849,36.33258,용인대승리태권도,상권정보
유성구,원신흥동,127.340614,36.33327,벨로체피아노음악교습소,상권정보
유성구,원신흥동,127.34739,36.349106,벨피아노,상권정보
유성구,원신흥동,127.33978,36.33256,알툼학원,상권정보
유성구,원신흥동,127.342575,36.34223,학원 유앤엠U&M아카데미,상권정보
유성구,원신흥동,127.340614,36.33327,용인대흥도태권도,상권정보
유성구,원신흥동,127.33947,36.33446,학원 일타영어,상권정보
유성구,전민동,127.3971,36.39944,정아영피아노교습소,상권정보
유성구,전민동,127.40413,36.397736,제이워크학원,상권정보
유성구,전민동,127.40093,36.396893,샘입시학원,상권정보
유성구,전민동,127.40571,36.39999,지선바이올린,상권정보
유성구,전민동,127.40458,36.398052,매스온수학,상권정보
유성구,전민동,127.40048,36.397636,정선미바이올린,상권정보
유성구,전민동,127.40571,36.39999,이경도클래식기타교습소,상권정보
유성구,전민동,127.40049,36.397987,바인피아노,상권정보
유성구,전민동,127.40736,36.400204,메스토피아수학전문학원,상권정보
유성구,전민동,127.40798,36.396828,푸른새싹어린이집,상권정보
유성구,전민동,127.40914,36.393913,파랑새어린이집,상권정보
유성구,전민동,127.40798,36.402576,요게벳어린이집,상권정보
유성구,전민동,127.40571,36.39999,유니팝 미술학원,상권정보
유성구,전민동,127.401115,36.399315,디플레이스 대전전민점,상권정보
유성구,전민동,127.40169,36.399384,발상의전환수학전문학원,상권정보
유성구,전민동,127.40095,36.39845,새생명어린이집,상권정보
유성구,전민동,127.4014,36.39881,전민태권도,상권정보
유성구,전민동,127.400505,36.399303,셀파수학,상권정보
유성구,전민동,127.40093,36.399036,엑스포올림수학전문학원,상권정보
유성구,전민동,127.40413,36.397736,제이워크(JAYWALK)학원 제이워크,상권정보
유성구,전민동,127.40424,36.400288,미술예뜰교습소,상권정보
유성구,전민동,127.40571,36.39999,G선음악학원,상권정보
유성구,전민동,127.40547,36.401554,올림수학세스영어학원,상권정보
유성구,전민동,127.407555,36.394085,효성햇살어린이집,상권정보
유성구,전민동,127.40458,36.39883,이화피아노교습소,상권정보
유성구,전민동,127.402756,36.39899,복쌤수학탑영어학원,상권정보
유성구,전민동,127.403656,36.39775,세종국어교습소,상권정보
유성구,전민동,127.3971,36.39944,생각나무미술교습소,상권정보
유성구,전민동,127.40114,36.399155,실로아음악학원,상권정보
유성구,전민동,127.40459,36.397415,좌샘수학,상권정보
유성구,전민동,127.40356,36.401184,초록빛어린이집,상권정보
유성구,전민동,127.3971,36.39944,한양무용교실,상권정보
유성구,전민동,127.40571,36.39999,지선피아노,상권정보
유성구,전민동,127.400505,36.399303,학원 안희령국어,상권정보
유성구,전민동,127.40571,36.39999,펀펀아트미술교습소,상권정보
유성구,전민동,127.40424,36.400288,브람스피아노,상권정보
유성구,전민동,127.40571,36.39999,올림수학학원,상권정보
유성구,전민동,127.40297,36.397415,영재어린이집,상권정보
유성구,전민동,127.403336,36.40029,세종어린이집,상권정보
유성구,전민동,127.40865,36.399353,양지어린이집,상권정보
유성구,전민동,127.40571,36.39999,용인대온누리태권도장,상권정보
유성구,전민동,127.40457,36.399044,두루미바이올린학원,상권정보
유성구,전민동,127.40519,36.39584,카페 써밋스터디,상권정보
유성구,전민동,127.40051,36.399456,온에어독서실,상권정보
유성구,전민동,127.400505,36.399303,에도쉬수학전문학원,상권정보
유성구,전민동,127.40571,36.39999,지선바이올린교습소,상권정보
유성구,전민동,127.40458,36.398937,지엠에이개념원리수학교습소,상권정보
유성구,전민동,127.402954,36.402245,하늘음악학원,상권정보
유성구,전민동,127.4046,36.39653,일등급입시전문점,상권정보
유성구,전민동,127.4019,36.399887,엄마사랑어린이집,상권정보
유성구,전민동,127.40413,36.399178,엑스포언수외탐학원,상권정보
유성구,전민동,127.40111,36.39946,정심태권도,상권정보
유성구,전민동,127.40374,36.399384,해동검도,상권정보
유성구,전민동,127.40046,36.39653,위드피아노,상권정보
유성구,전민동,127.40571,36.39999,메스토피아수학전문학원,상권정보
유성구,전민동,127.40424,36.400288,통통발자국,상권정보
유성구,전민동,127.40374,36.399384,실로뮤직스토리,상권정보
유성구,전민동,127.402954,36.402245,전민연세입시학원,상권정보
유성구,전민동,127.40459,36.39762,이미지입시미술,상권정보
유성구,전민동,127.4089,36.40113,사랑모아어린이집,상권정보
유성구,전민동,127.40111,36.39946,정심태권도장,상권정보
유성구,전민동,127.40277,36.40067,포그니어린이집,상권정보
유성구,전민동,127.40736,36.400204,클래스수학교습소,상권정보
유성구,전민동,127.40628,36.403263,아장아장어린이집,상권정보
유성구,전민동,127.40571,36.39999,닥터블록학원,상권정보
유성구,전민동,127.3971,36.39944,대덕밸리어린이집,상권정보
유성구,전민동,127.39976,36.398994,다니엘어린이집,상권정보
유성구,전민동,127.40736,36.400204,포르테피아노교습소,상권정보
유성구,전민동,127.40339,36.38259,산들어린이집,상권정보
유성구,전민동,127.40571,36.39999,엑스포올림수학학원 엑스포올림수학,상권정보
유성구,전민동,127.401955,36.399384,반듯한곡선진수학교습소,상권정보
유성구,전민동,127.39854,36.383846,SK행복어린이집,상권정보
유성구,전민동,127.40736,36.400204,슬기피아노,상권정보
유성구,전민동,127.40736,36.400204,햇빛어린이집,상권정보
유성구,전민동,127.40459,36.39762,영아티스트바이올린,상권정보
유성구,전민동,127.40332,36.39938,제이엠수학교습소,상권정보
유성구,전민동,127.40237,36.39915,화랑독서실,상권정보
유성구,전민동,127.40182,36.399147,한신수학,상권정보
유성구,전민동,127.402954,36.402245,새예원음악학원,상권정보
유성구,전민동,127.40458,36.39883,빛샘피아노앤바이올린,상권정보
유성구,전민동,127.40736,36.400204,조은놀이방,상권정보
유성구,전민동,127.404175,36.40171,자연어린이집,상권정보
유성구,전민동,127.400505,36.399303,카페 대전전민점멘토즈스터디,상권정보
유성구,전민동,127.40913,36.39423,문지아이자람어린이집,상권정보
유성구,전민동,127.40374,36.399384,미라클스터디카페대전 전민센터,상권정보
유성구,전민동,127.40291,36.399387,그림작업실미술교습소,상권정보
유성구,전민동,127.40736,36.400204,민스트링,상권정보
유성구,전민동,127.40736,36.400204,윤선생우리집앞영어교실 전민엑스포영어교습소,상권정보
유성구,전민동,127.40607,36.393368,정음태권도,상권정보
유성구,전민동,127.407265,36.40185,케이에듀콘텐츠,상권정보
유성구,전민동,127.40633,36.393375,카페 원더드림스터디,상권정보
유성구,진잠동,127.3174,36.304523,나무미술교습소,상권정보
유성구,진잠동,127.32037,36.302387,재밌는어린이집,상권정보
유성구,진잠동,127.31781,36.300823,수학을영어로,상권정보
유성구,진잠동,127.33766,36.331207,인수학대서독서논술학원,상권정보
유성구,진잠동,127.32161,36.314175,켈스드리움교습소,상권정보
유성구,진잠동,127.31999,36.29789,더샵피아노음악학원,상권정보
유성구,진잠동,127.32121,36.296814,천사어린이집,상권정보
유성구,진잠동,127.32161,36.314175,로렌츠굿맘드리움어린이집,상권정보
유성구,진잠동,127.32087,36.298183,진잠늘봄수학,상권정보
유성구,진잠동,127.317276,36.305244,헨델피아노,상권정보
유성구,진잠동,127.3211,36.314335,대정에이스학원,상권정보
유성구,진잠동,127.31999,36.298023,뮤직트리실용음악학원,상권정보
유성구,진잠동,127.317825,36.30496,교촌해법수학셀파수학교습소,상권정보
유성구,진잠동,127.32171,36.297752,솜사탕어린이집,상권정보
유성구,진잠동,127.32161,36.314175,드리움어린이집,상권정보
유성구,진잠동,127.3174,36.304523,유지윤피아노교습소,상권정보
유성구,진잠동,127.31759,36.304535,이글태권도,상권정보
유성구,진잠동,127.32037,36.302387,재미있는어린이집,상권정보
유성구,진잠동,127.31973,36.305035,해법수학학원,상권정보
유성구,진잠동,127.31429,36.30193,신세대어린이집,상권정보
유성구,진잠동,127.32461,36.29998,관저젊은평미술학원 관저젊은평미술,상권정보
유성구,진잠동,127.31789,36.303707,색연필미술학원,상권정보
유성구,진잠동,127.32161,36.314175,리틀베토벤피아노음악교습소,상권정보
유성구,진잠동,127.32579,36.307213,인영음악학원,상권정보
유성구,진잠동,127.3174,36.304523,교촌탑피아노,상권정보
유성구,진잠동,127.31765,36.298847,놀이생각어린이집,상권정보
유성구,진잠동,127.31744,36.304813,개념원리수학,상권정보
유성구,진잠동,127.32078,36.298668,동화요정어린이집,상권정보
유성구,진잠동,127.31993,36.29905,진잠일등급학원 진잠일등급,상권정보
유성구,진잠동,127.32716,36.32503,지혜피아노,상권정보
유성구,진잠동,127.31759,36.304535,태풍태권도,상권정보
유성구,진잠동,127.317825,36.30496,박효진피아노음악교습소,상권정보
유성구,진잠동,127.32108,36.313416,대정태권도장,상권정보
유성구,진잠동,127.31993,36.29825,문성준금빛태권도,상권정보
유성구,진잠동,127.320076,36.301052,최선학원,상권정보
유성구,진잠동,127.31993,36.298923,은진음악학원,상권정보
유성구,진잠동,127.31783,36.298317,딩동댕어린이집,상권정보
유성구,진잠동,127.31993,36.29825,베테랑태권도,상권정보
유성구,진잠동,127.317276,36.305244,색연필미술교습소,상권정보
유성구,진잠동,127.29692,36.280884,피아노병원,상권정보
유성구,진잠동,127.3174,36.304523,동아스쿨,상권정보
유성구,진잠동,127.32181,36.31297,나클래도만스쿨어린이집,상권정보
유성구,진잠동,127.32814,36.301144,영창피아노 서대전점,상권정보
유성구,진잠동,127.3174,36.304523,천명학원,상권정보
유성구,진잠동,127.32094,36.29774,이지수학,상권정보
유성구,진잠동,127.31489,36.301006,크로버키즈어린이집,상권정보
유성구,진잠동,127.32512,36.310257,법무부함께크는어린이집,상권정보
유성구,진잠동,127.31932,36.295696,새콤달콤어린이집,상권정보
유성구,진잠동,127.321754,36.312164,아이꿈어린이집,상권정보
유성구,진잠동,127.31779,36.29458,한아름음악학원,상권정보
유성구,진잠동,127.32161,36.314175,대정영재이젠수학교습소,상권정보
유성구,진잠동,127.31791,36.298508,한국활인활법전국연합회대전서부,상권정보
유성구,진잠동,127.31973,36.305035,왕수학백범학원,상권정보
유성구,진잠동,127.317566,36.30411,이투힐에프이앤디,상권정보
유성구,진잠동,127.31992,36.29862,탑독서실,상권정보
유성구,진잠동,127.32244,36.298237,사과가쿵어린이집,상권정보
유성구,진잠동,127.32077,36.313404,학원 왈츠음악,상권정보
유성구,진잠동,127.31888,36.30694,정인피아노,상권정보
유성구,진잠동,127.32716,36.32503,피아노애듀,상권정보
유성구,진잠동,127.32164,36.31315,경험놀이어린이집,상권정보
유성구,진잠동,127.31858,36.304512,엠시드어린이집,상권정보
