index,구,행정동,경도,위도,이름,구분
3860,대덕구,목상동,127.41169,36.42965,가마솥해장국,상권정보
3861,대덕구,목상동,127.412224,36.447605,청학동,상권정보
3863,대덕구,목상동,127.412445,36.448067,한끼분식목상동7일,상권정보
3865,대덕구,목상동,127.41145,36.446053,유정순대식당,상권정보
3867,대덕구,목상동,127.41011,36.447353,진주송이돼지국밥,상권정보
3868,대덕구,목상동,127.41188,36.44738,이디야커피 대전목상점,상권정보
3869,대덕구,목상동,127.41093,36.44376,한양푸드백반,상권정보
3870,대덕구,목상동,127.4103,36.44721,서천식당,상권정보
3876,대덕구,목상동,127.412445,36.448067,THE청춘키친 신탄진점,상권정보
3879,대덕구,목상동,127.406105,36.444168,남면수산,상권정보
3882,대덕구,목상동,127.41136,36.447918,버드나무맛집,상권정보
3894,대덕구,목상동,127.41648,36.44816,오리명가,상권정보
3903,대덕구,목상동,127.411446,36.447575,풍천민물장어,상권정보
3906,대덕구,목상동,127.41676,36.44905,카페숲,상권정보
3914,대덕구,목상동,127.41204,36.447876,원아바이순대,상권정보
3915,대덕구,목상동,127.4121,36.448036,씨라비타,상권정보
3923,대덕구,목상동,127.411255,36.44786,이대감감자탕,상권정보
3930,대덕구,목상동,127.41179,36.44756,춤추는떡볶이,상권정보
3931,대덕구,목상동,127.41159,36.44301,엔엠푸드시스템,상권정보
3962,대덕구,목상동,127.41905,36.44863,새여울수산,상권정보
3968,대덕구,목상동,127.41247,36.44603,목상동커피집,상권정보
3969,대덕구,목상동,127.41024,36.44556,교반,상권정보
3970,대덕구,목상동,127.41143,36.448223,깡촌막국수,상권정보
3972,대덕구,목상동,127.414215,36.446857,돈기부여 대전신탄점,상권정보
3973,대덕구,목상동,127.412445,36.448067,달시아이스크림세계과자 목상점,상권정보
3977,대덕구,목상동,127.412254,36.446156,아이스크림&과자,상권정보
3978,대덕구,목상동,127.4112,36.44615,바다총각,상권정보
3984,대덕구,목상동,127.412445,36.448067,노상치킨 신탄진점,상권정보
3988,대덕구,목상동,127.41173,36.44793,초원,상권정보
3990,대덕구,목상동,127.41107,36.4478,고가네고깃집,상권정보
3999,대덕구,목상동,127.412445,36.448067,아리아리,상권정보
4000,대덕구,목상동,127.41143,36.448223,미미양꼬치,상권정보
4002,대덕구,목상동,127.41483,36.447422,시골옛날시장장터통닭,상권정보
4012,대덕구,목상동,127.406105,36.444168,정강푸드,상권정보
4014,대덕구,목상동,127.40522,36.444786,발리커피,상권정보
4223,대덕구,법1동,127.42737,36.374004,김밥이야기,상권정보
4228,대덕구,법1동,127.4257,36.369144,불로만숯불바베규치킨,상권정보
4233,대덕구,법1동,127.42474,36.3706,매콤빠삭,상권정보
4253,대덕구,법1동,127.42834,36.36932,대한장의,상권정보
4255,대덕구,법1동,127.42715,36.370884,봉구스밥버거 법동점,상권정보
4256,대덕구,법1동,127.42657,36.37097,치킨짱식당,상권정보
4261,대덕구,법1동,127.424995,36.373543,강촌민물매운탕,상권정보
4268,대덕구,법1동,127.42797,36.37077,애플꼬마김밥,상권정보
4275,대덕구,법1동,127.42744,36.370884,불가마곰탕,상권정보
4281,대덕구,법1동,127.42533,36.37366,가야숯불구이대덕점 대덕점,상권정보
4285,대덕구,법1동,127.42714,36.374397,꽃차이야기,상권정보
4291,대덕구,법1동,127.42657,36.37097,매콤빠삭,상권정보
4294,대덕구,법1동,127.42582,36.374096,숯검댕이식당,상권정보
4297,대덕구,법1동,127.42775,36.37076,59피자,상권정보
4298,대덕구,법1동,127.425316,36.374172,동글이감자탕,상권정보
4302,대덕구,법1동,127.42715,36.370884,참새와방앗간,상권정보
4311,대덕구,법1동,127.42775,36.37076,또래오래법1동점식당 법1동점식당,상권정보
4317,대덕구,법1동,127.42533,36.37366,가야숯불치킨 대덕점,상권정보
4318,대덕구,법1동,127.424995,36.373543,강촌매운탕법동,상권정보
4320,대덕구,법1동,127.425385,36.37382,원조수라간손칼국수,상권정보
4323,대덕구,법1동,127.42737,36.374004,페리카나법1체인 법1체인,상권정보
4324,대덕구,법1동,127.428795,36.367268,오가네대구왕뽈떼기,상권정보
4325,대덕구,법1동,127.42533,36.37366,가야숯불치킨중리대화읍내,상권정보
4328,대덕구,법1동,127.42657,36.37097,라스후라이드치킨식당,상권정보
4329,대덕구,법1동,127.42714,36.374397,좋은날,상권정보
4332,대덕구,법1동,127.42486,36.367134,아임일리터 법동점,상권정보
4344,대덕구,법1동,127.42737,36.374004,페리카나법1동점 법1동점,상권정보
4346,대덕구,법1동,127.42694,36.369595,이세항돈까스,상권정보
4351,대덕구,법1동,127.42912,36.36753,커피쉼표,상권정보
4352,대덕구,법1동,127.42744,36.370884,총각네식당,상권정보
4353,대덕구,법1동,127.42944,36.36757,무민,상권정보
4371,대덕구,법1동,127.424805,36.373466,계동키친 법동점,상권정보
4390,대덕구,법1동,127.4257,36.369144,처갓집양념치킨 법동점,상권정보
4393,대덕구,법1동,127.42582,36.374096,아이스크림스토리,상권정보
4418,대덕구,법1동,127.42715,36.370884,커피이십센치,상권정보
4420,대덕구,법1동,127.42753,36.370743,빽다방 대전법동점,상권정보
4726,대덕구,법2동,127.430244,36.369034,정우식당,상권정보
4727,대덕구,법2동,127.431274,36.366714,청정임실치즈피자행복공장치킨,상권정보
4730,대덕구,법2동,127.43084,36.367207,롯데리아 법동점,상권정보
4731,대덕구,법2동,127.43131,36.37095,코코빌치킨식당,상권정보
4739,대덕구,법2동,127.43203,36.366093,에필로그식당,상권정보
4755,대덕구,법2동,127.43303,36.367523,장수골칡냉면,상권정보
4761,대덕구,법2동,127.43522,36.3702,매봉,상권정보
4766,대덕구,법2동,127.43219,36.366745,황토맨발식당,상권정보
4769,대덕구,법2동,127.43011,36.372646,엄마손분식,상권정보
4777,대덕구,법2동,127.43131,36.37095,김밥마을식당,상권정보
4779,대덕구,법2동,127.43257,36.365395,태양촌생삼겹살식당,상권정보
4781,대덕구,법2동,127.43257,36.365395,삼백집,상권정보
4783,대덕구,법2동,127.43286,36.366234,순이네분식,상권정보
4787,대덕구,법2동,127.431915,36.36592,대박수산,상권정보
4789,대덕구,법2동,127.43091,36.36536,신양참치,상권정보
4792,대덕구,법2동,127.43091,36.36652,바지락즉석손칼국수,상권정보
4793,대덕구,법2동,127.43153,36.366352,계족구이족발,상권정보
4802,대덕구,법2동,127.43084,36.36554,광나루민물장어,상권정보
4803,대덕구,법2동,127.430244,36.369034,보람문구,상권정보
4804,대덕구,법2동,127.432014,36.365074,윤가네보양촌,상권정보
4821,대덕구,법2동,127.43144,36.36735,본죽 대전법동점,상권정보
4823,대덕구,법2동,127.430244,36.369034,마시랑,상권정보
4825,대덕구,법2동,127.43393,36.36933,대왕성,상권정보
4831,대덕구,법2동,127.43206,36.36595,굽네치킨대전법동점 대전법동점,상권정보
4833,대덕구,법2동,127.43543,36.366642,오성칼국수,상권정보
4835,대덕구,법2동,127.4312,36.36554,동키치킨,상권정보
4836,대덕구,법2동,127.43073,36.36605,카페 그리고브런치,상권정보
4837,대덕구,법2동,127.43095,36.36638,밥숟가락동네부엌,상권정보
4840,대덕구,법2동,127.43459,36.370182,서산칼국수,상권정보
4846,대덕구,법2동,127.43393,36.36933,햇살머믄꼬마김밥,상권정보
4847,대덕구,법2동,127.430756,36.36587,수원왕갈비통닭,상권정보
4849,대덕구,법2동,127.43223,36.36662,가인,상권정보
4850,대덕구,법2동,127.43227,36.36703,지코바숯불양념치킨,상권정보
4859,대덕구,법2동,127.4321,36.365303,송담물갈비,상권정보
4863,대덕구,법2동,127.43196,36.366302,또봉이통닭,상권정보
4864,대덕구,법2동,127.43282,36.36855,배스킨라빈스31 대전엑스포점,상권정보
4866,대덕구,법2동,127.43011,36.372646,돌체도너츠 법동점,상권정보
4867,대덕구,법2동,127.43079,36.36691,까망콩COFFEE,상권정보
4875,대덕구,법2동,127.43084,36.367207,투썸플레이스 법동점,상권정보
4883,대덕구,법2동,127.43219,36.366745,황토맨발,상권정보
4897,대덕구,법2동,127.431915,36.36592,계족구이신족발,상권정보
4905,대덕구,법2동,127.43187,36.366066,사랑방마차,상권정보
4907,대덕구,법2동,127.43166,36.36875,별일이네김밥과스파게티,상권정보
4920,대덕구,법2동,127.432655,36.365223,논뚜렁달구지,상권정보
4928,대덕구,법2동,127.432175,36.36559,페리카나 법2동점,상권정보
4933,대덕구,법2동,127.43485,36.37019,계족산칡냉면식당,상권정보
4935,대덕구,법2동,127.4351,36.3702,카페허밍바이런베이점 허밍바이런베이점,상권정보
4936,대덕구,법2동,127.430984,36.365044,장충동왕족발보쌈 대덕구점,상권정보
4938,대덕구,법2동,127.43115,36.365658,서울뚝배기,상권정보
4942,대덕구,법2동,127.43221,36.365456,동경식당,상권정보
4944,대덕구,법2동,127.43226,36.366493,산득식당,상권정보
4946,대덕구,법2동,127.43239,36.366024,퓨전식당,상권정보
4957,대덕구,법2동,127.43533,36.370213,신이안회타운,상권정보
4958,대덕구,법2동,127.43091,36.36536,아구랑홍어한마리,상권정보
4969,대덕구,법2동,127.43202,36.365562,공주갈비왕자삼겹,상권정보
4974,대덕구,법2동,127.43447,36.37017,장모네,상권정보
4975,대덕구,법2동,127.43219,36.366745,임실치즈피자,상권정보
4976,대덕구,법2동,127.43205,36.36543,왕바다해물칼국수,상권정보
4978,대덕구,법2동,127.43084,36.367207,라이스,상권정보
4981,대덕구,법2동,127.43221,36.365456,페리카나법동2분점 법동2분점,상권정보
4985,대덕구,법2동,127.43099,36.366253,남원추어탕식당,상권정보
4987,대덕구,법2동,127.43099,36.366253,기장꼼장어식당,상권정보
4990,대덕구,법2동,127.43213,36.365715,전복오리누룽지백숙,상권정보
4991,대덕구,법2동,127.43011,36.372646,처갓집양념치킨 송촌1호점,상권정보
4993,대덕구,법2동,127.43164,36.366913,동해수산,상권정보
4994,대덕구,법2동,127.430885,36.36664,두꺼비식당,상권정보
4995,대덕구,법2동,127.43099,36.366253,남원추어탕,상권정보
4996,대덕구,법2동,127.431786,36.36694,본죽앤비빔밥카페 대전법동점,상권정보
5001,대덕구,법2동,127.43096,36.36693,비어스캔,상권정보
5022,대덕구,법2동,127.43099,36.366253,기장꼼장어,상권정보
5032,대덕구,법2동,127.43192,36.36643,피카소,상권정보
5041,대덕구,법2동,127.431274,36.366714,동네방네달리는생돈까스,상권정보
5042,대덕구,법2동,127.430244,36.369034,종합분식식당법동,상권정보
5045,대덕구,법2동,127.432144,36.36688,희망카페,상권정보
5046,대덕구,법2동,127.43091,36.36652,샘물,상권정보
5048,대덕구,법2동,127.43219,36.366745,굽네치킨대전법동,상권정보
5066,대덕구,법2동,127.431046,36.365917,오롱골순대국밥 법동점,상권정보
5068,대덕구,법2동,127.43064,36.36636,소문난국세상,상권정보
5076,대덕구,법2동,127.43242,36.3659,바른안심탕수육대덕구점,상권정보
5077,대덕구,법2동,127.432144,36.36688,카페하루,상권정보
5081,대덕구,법2동,127.431206,36.366974,아이스꽁꽁 법동점,상권정보
5085,대덕구,법2동,127.4323,36.366905,또모아식당,상권정보
5089,대덕구,법2동,127.4321,36.367004,아이스맨 법동점,상권정보
5097,대덕구,법2동,127.43175,36.366524,복조,상권정보
5098,대덕구,법2동,127.43091,36.36652,떡볶이참잘하는집 대전법동점,상권정보
5099,대덕구,법2동,127.43144,36.36735,초밥만 법동점,상권정보
5100,대덕구,법2동,127.43271,36.36542,청춘돼지,상권정보
5105,대덕구,법2동,127.4305,36.36687,잔디한식뷔페,상권정보
5106,대덕구,법2동,127.43239,36.366024,꺼구리 대전법동점,상권정보
5107,대덕구,법2동,127.43158,36.36622,계족산식당,상권정보
5137,대덕구,법2동,127.43242,36.3659,오빠곱창 법동점,상권정보
5140,대덕구,법2동,127.43064,36.36636,부산낙곱새회관,상권정보
5145,대덕구,법2동,127.43281,36.36646,팔순찻집,상권정보
5146,대덕구,법2동,127.43222,36.3675,동글이김밥법동 직영1호점,상권정보
5148,대덕구,법2동,127.43073,36.36605,그리들버거 법동점,상권정보
5622,대덕구,비래동,127.45012,36.356186,왕성한횟집,상권정보
5623,대덕구,비래동,127.448494,36.355194,신토불이순대잔치식당 순대잔치식당,상권정보
5625,대덕구,비래동,127.45025,36.35659,랠리치킨식당,상권정보
5626,대덕구,비래동,127.449425,36.367752,비래골손두부식당,상권정보
5630,대덕구,비래동,127.449104,36.36719,길손집식당,상권정보
5632,대덕구,비래동,127.44526,36.354763,굽자나 비래송촌점,상권정보
5635,대덕구,비래동,127.44894,36.35481,용회횟집,상권정보
5647,대덕구,비래동,127.44474,36.35405,이가네보리밥,상권정보
5654,대덕구,비래동,127.449425,36.36732,카페모네2호점 모네2호점,상권정보
5660,대덕구,비래동,127.44874,36.356773,대동장식당,상권정보
5662,대덕구,비래동,127.45067,36.355247,나래원식당,상권정보
5667,대덕구,비래동,127.45012,36.356186,시골집식당,상권정보
5668,대덕구,비래동,127.45088,36.356457,청학동토종칼국수,상권정보
5676,대덕구,비래동,127.450455,36.356834,뿅떡 비래점,상권정보
5677,대덕구,비래동,127.454895,36.354717,아줌마김밥,상권정보
5683,대덕구,비래동,127.449936,36.35622,웨이프식당,상권정보
5689,대덕구,비래동,127.451706,36.354786,천하반점식당,상권정보
5694,대덕구,비래동,127.449585,36.3606,비래기사식당,상권정보
5696,대덕구,비래동,127.44975,36.355633,인생극장 비래점,상권정보
5702,대덕구,비래동,127.44744,36.354485,살살고기 대전비래점,상권정보
5703,대덕구,비래동,127.449936,36.35622,큰맘할매순대국,상권정보
5710,대덕구,비래동,127.45234,36.360374,청운농장가든,상권정보
5713,대덕구,비래동,127.448654,36.354485,석가네전통손칼국수,상권정보
5715,대덕구,비래동,127.44928,36.35502,배스킨라빈스31 대전비래점,상권정보
5717,대덕구,비래동,127.454544,36.355618,등대,상권정보
5724,대덕구,비래동,127.45425,36.35643,치킨독립만세,상권정보
5725,대덕구,비래동,127.44919,36.367905,비래키키,상권정보
5726,대덕구,비래동,127.44845,36.35458,5.5닭갈비 비래점,상권정보
5739,대덕구,비래동,127.45234,36.360374,산삼과흑염소,상권정보
