index,요양기관명,종별코드명,시군구코드명,동,주소,우편번호,x좌표,y좌표
1304,대동치과의원,치과의원,대전동구,대동,대전광역시 동구 계족로 185 2층 (대동),34604,127.441919,36.3300243
1305,대전로하스의료소비자생활협동조합 유플러스치과의원,치과의원,대전서구,둔산동,대전광역시 서구 둔산남로 3 4층 (둔산동),35234,127.3781275,36.3481099
1306,대전퍼스트치과의원,치과의원,대전서구,둔산동,대전광역시 서구 둔산중로46번길 10 4층 (둔산동),35241,127.3874217,36.3505743
1307,대흥치과의원,치과의원,대전중구,은행동,대전광역시 중구 중앙로 171 3층 (은행동),34832,127.4283026,36.3298458
1308,더뉴치과의원,치과의원,대전대덕구,중리동,대전광역시 대덕구 중리로 71 2층 (중리동),34388,127.3891891,36.3563292
1309,더바른치과의원,치과의원,대전동구,가양동,대전광역시 동구 동대전로 270 3층 (가양동),34508,127.4463048,36.3452114
1310,더봄구강악안면외과치과의원,치과의원,대전서구,둔산동,대전광역시 서구 대덕대로 230 LG전자베스트샵 4층 (둔산동),35233,127.3799024,36.3531071
1311,더블유치과의원,치과의원,대전대덕구,중리동,대전광역시 대덕구 계족산로 2 201호 (중리동),34422,127.4320412,36.361317
1312,더젊은얼굴치과의원,치과의원,대전유성구,봉명동,대전광역시 유성구 계룡로 105 지상 7층 (봉명동),34187,126.6670431,36.6004889
1313,더정다운치과의원,치과의원,대전유성구,지족동,"대전광역시 유성구 지족동로 152 5층 501호 (지족동, 코오롱1)",34073,127.3087746,36.3874466
1314,더편한치과의원,치과의원,대전서구,둔산동,대전광역시 서구 둔산북로 22,35229,127.3770799,36.3555747
1315,더편한치과의원,치과의원,대전동구,삼성동,대전광역시 동구 동서대로 1516 2층 (삼성동),34570,127.4217314,36.340782
1316,덴타피아치과의원,치과의원,대전유성구,관평동,대전광역시 유성구 테크노중앙로 40 (관평동),34017,127.3899273,36.4265943
1317,덴탈스파치과의원,치과의원,대전서구,탄방동,대전광역시 서구 문정로2번길 95 주안빌딩 2층 201호 (탄방동),35262,127.3853747,36.3433025
1318,덴티치과의원,치과의원,대전유성구,봉명동,"대전광역시 유성구 계룡로 150 3층 306호, 307호, 308호 (봉명동)",34189,127.3469003,36.35179
1319,도솔치과의원,치과의원,대전서구,도안동,"대전광역시 서구 원도안로 47 2층 202호 (가수원동, 우보메디피아)",35366,127.3475748,36.3082447
1320,도안베스트치과의원,치과의원,대전서구,도안동,대전광역시 서구 원도안로 16 지산프라자 3층 (가수원동),35368,127.3491933,36.3056301
1321,도안소아치과의원,치과의원,대전유성구,봉명동,"대전광역시 유성구 계룡로 150 (봉명동, 승호빌딩 402호~3호)",34189,127.3469003,36.35179
1322,도안엠치과의원,치과의원,대전서구,도안동,"대전광역시 서구 원도안로 51 3층 306호 (가수원동, 성광타워)",35366,127.3474784,36.3085235
1323,도안프라임치과의원,치과의원,대전서구,도안동,"대전광역시 서구 동서대로 682 3층 303,304호 (도안동)",35350,127.3386656,36.3318582
1324,동서부부치과의원,치과의원,대전동구,용운동,대전광역시 동구 동부로73번길 20-7 용운동 근생시설 신축공사 2층 (용운동),34663,127.460785,36.3234077
1325,두루미치과의원,치과의원,대전서구,관저동,대전광역시 서구 구봉로 125 2층 203호 (관저동),35382,127.3369463,36.296682
1326,둔산다인치과의원,치과의원,대전서구,탄방동,대전광역시 서구 문정로 96 5층 (탄방동),35263,127.3898963,36.3464618
1327,둔산세이정치과의원,치과의원,대전서구,둔산동,"대전광역시 서구 둔산로 130 6층 606호 (둔산동, 대덕프라자)",35241,127.3881385,36.3509828
1328,둔산연세치과의원,치과의원,대전서구,월평동,대전광역시 서구 월평북로 79 4층 (월평동),35213,127.377097,36.3624518
1329,둔산유디치과의원,치과의원,대전서구,둔산동,대전광역시 서구 대덕대로 195 5층 (둔산동),35230,127.3776117,36.3507339
1330,둔산이편한치과의원,치과의원,대전서구,만년동,대전광역시 서구 대덕대로 396 6층 (만년동),35203,127.3799752,36.3682122
1331,둔산정치과의원,치과의원,대전서구,둔산동,대전광역시 서구 대덕대로 199 7층 701호 (둔산동),35230,127.3777972,36.3510361
1332,드림치과의원,치과의원,대전중구,오류동,대전광역시 중구 계룡로 858 201호 (오류동),34908,127.4097835,36.3242823
1333,디앤에이치과의원,치과의원,대전서구,도안동,대전광역시 서구 도안동로 6,35369,127.3534852,36.3057119
1334,디에르치과의원,치과의원,대전서구,둔산동,대전광역시 서구 둔산로 20 6층 (둔산동),35230,127.3762063,36.3518848
1335,딱따구리치과의원,치과의원,대전유성구,봉명동,"대전광역시 유성구 도안대로 591 (봉명동, 명동프라자3층 302호)",34179,127.340759,36.3531046
1337,라파엘플랜트치과의원,치과의원,대전중구,용두동,"대전광역시 중구 중앙로 3-1 2, 3층 (용두동)",34870,127.4129611,36.3227768
1338,래미안한길부부치과의원,치과의원,대전서구,가장동,"대전광역시 서구 가장로 106 102호 (가장동, 삼성래미안아파트)",35297,127.3846874,36.3329316
1339,래오치과의원,치과의원,대전중구,문화동,"대전광역시 중구 계백로1686번길 16 104호 (문화동, 한신휴플러스상가)",34958,127.4064958,36.3200479
1340,램브란트치과의원,치과의원,대전서구,둔산동,"대전광역시 서구 둔산남로 85 205호 (둔산동, 크레온빌딩)",35241,127.3871218,36.3493129
1341,로덴치과의원,치과의원,대전서구,둔산동,대전광역시 서구 둔산중로 66 4층 (둔산동),35240,127.3872582,36.3526253
1342,로얄플란트치과의원,치과의원,대전서구,월평동,대전광역시 서구 청사로 128 801호 (월평동),35220,127.3778318,36.3595058
1343,루미네스치과의원,치과의원,대전서구,탄방동,대전광역시 서구 문정로48번길 70 2층 202호 (탄방동),35262,127.3840565,36.3437038
1344,리더스치과의원,치과의원,대전유성구,지족동,대전광역시 유성구 노은로 178 금강프라자 3층 (지족동),34086,127.3185334,36.3756719
1345,리덴치과의원,치과의원,대전유성구,봉명동,"대전광역시 유성구 계룡로 44 (봉명동,2층)",34177,127.3358241,36.355149
1346,마로니에치과의원,치과의원,대전서구,둔산동,대전광역시 서구 둔산로 25 5층 (둔산동),35229,127.3768975,36.3521268
1347,맑은샘치과의원,치과의원,대전대덕구,오정동,대전광역시 대덕구 한남로 123 3층 (오정동),34435,127.4164366,36.3483964
1348,명이치과의원,치과의원,대전동구,가양동,대전광역시 동구 우암로 331 (가양동),34535,127.4509819,36.3487369
1349,명인치과의원,치과의원,대전서구,도안동,"대전광역시 서구 계백로 1141 5층 502호 (가수원동, 가수원클리닉빌딩)",35368,127.3500625,36.3047903
1350,문수인치과의원,치과의원,대전유성구,봉명동,"대전광역시 유성구 도안대로 512-16 4층 401호 (봉명동, 해태빌딩ll)",34190,127.3410823,36.3456653
1351,문치과의원,치과의원,대전동구,용운동,대전광역시 동구 용운로 163 203호 (용운동),34524,127.4606396,36.3281636
1352,물빛치과의원,치과의원,대전대덕구,신대동,대전광역시 대덕구 신탄진로 197 (신대동),34349,127.4228457,36.398065
1353,미래치과의원,치과의원,대전유성구,전민동,대전광역시 유성구 엑스포로 488 (전민동),34049,127.4056962,36.4000099
1354,미소가있는치과의원,치과의원,대전서구,둔산동,대전광역시 서구 대덕대로 202,35234,127.378641,36.3508361
1355,미소담은치과의원,치과의원,대전대덕구,송촌동,대전광역시 대덕구 동춘당로94번길 11-21 송촌은혜프라자 503호 (송촌동),34401,127.4392157,36.3662142
1356,미소담치과의원,치과의원,대전중구,산성동,대전광역시 중구 대둔산로 389-1 2층 (산성동),35079,127.3860469,36.3041485
1357,미소드림치과의원,치과의원,대전서구,탄방동,"대전광역시 서구 문정로 134 301호 (탄방동, 한양크리닉)",35255,127.3942421,36.3464746
1358,미소라인치과의원,치과의원,대전서구,탄방동,대전광역시 서구 계룡로 625 3층 (탄방동),35264,127.392051,36.3395972
1359,미소부부치과의원,치과의원,대전동구,인동,대전광역시 동구 충무로 193 2층 (인동),34633,127.4373455,36.3217948
1360,미소사랑치과의원,치과의원,대전유성구,장대동,대전광역시 유성구 장대로 50 2층 (장대동),34171,127.3363917,36.3595388
1361,미소안치과의원,치과의원,대전중구,태평동,대전광역시 중구 태평로 29 3층 (태평동),34890,127.392168,36.3194504
1362,미소안치과의원,치과의원,대전유성구,원내동,대전광역시 유성구 원내로 38 202호 (원내동),34230,127.3198053,36.2996838
1363,미소앤치과의원,치과의원,대전유성구,계산동,대전광역시 유성구 학하서로20번길 26-3 (계산동),34209,127.3041582,36.3422421
1364,미소윤치과의원,치과의원,대전서구,탄방동,"대전광역시 서구 문정로 131 2층 206호 (탄방동, 뉴한양프라자)",35251,127.3937345,36.347545
1365,미소현치과의원,치과의원,대전서구,관저동,대전광역시 서구 관저북로13번길 23-12 403호 (관저동),35363,127.3354989,36.3024383
1366,미엔느치과의원,치과의원,대전서구,월평동,"대전광역시 서구 청사로 121 8층 (월평동, 선사병원)",35214,127.3772719,36.3600497
1367,미이룸치과의원,치과의원,대전동구,천동,대전광역시 동구 대전로542번길 95 (천동),34687,127.4445052,36.3155613
1368,미치과의원,치과의원,대전유성구,신성동,"대전광역시 유성구 가정로 63 (신성동, 럭키하나아파트)",34119,127.3488912,36.3859867
1369,미치과의원,치과의원,대전서구,변동,대전광역시 서구 도산로 176,35316,127.3788912,36.3240202
1370,미포인트치과의원,치과의원,대전서구,도안동,대전광역시 서구 도안북로 107 402호 (도안동),35350,127.3406164,36.3303682
1371,미플란트치과의원,치과의원,대전동구,대동,대전광역시 동구 계족로 174 롯데리아 3층 (대동),34648,127.4433669,36.329484
1372,민들레의료복지사회적협동조합민들레치과의원,치과의원,대전대덕구,법동,대전광역시 대덕구 계족로663번길 28 2층 (법동),34383,127.4271894,36.3707401
1373,민승기브이라인치과의원,치과의원,대전서구,둔산동,대전광역시 서구 둔산로 71 3층 (둔산동),35233,127.3817785,36.3515166
1374,민치과의원,치과의원,대전중구,석교동,대전광역시 중구 대종로 221 3층 (석교동),35061,127.442709,36.3089794
1375,바르게치과의원,치과의원,대전서구,탄방동,대전광역시 서구 둔산중로 19 2층 (탄방동),35259,127.3861739,36.3482141
1376,바른길치과의원,치과의원,대전서구,탄방동,대전광역시 서구 계룡로 639 에이스침대 대전사옥 3층 (탄방동),35264,127.3934836,36.3388024
1377,바른마음치과의원,치과의원,대전대덕구,법동,대전광역시 대덕구 계족로 629 원남빌딩 6층 (법동),34384,127.4294955,36.367589
1378,바른손치과의원,치과의원,대전유성구,관평동,대전광역시 유성구 관평1로 15 더리치타운 203~204호 (관평동),34017,127.3870199,36.4259123
1379,바른이김치과의원,치과의원,대전유성구,죽동,대전광역시 유성구 죽동로297번길 76 301호 (죽동),34127,127.3384435,36.3700982
1380,바른이치과의원,치과의원,대전서구,관저동,대전광역시 서구 관저서로 70 101호 (관저동),35373,127.3296867,36.2986655
1381,박기광치과의원,치과의원,대전대덕구,오정동,대전광역시 대덕구 한밭대로 1048 (오정동),34437,127.4148713,36.358192
1382,박성규치과의원,치과의원,대전동구,용전동,대전광역시 동구 계족로 425 3층 (용전동),34546,127.4318851,36.3497443
1383,박영치과의원,치과의원,대전서구,월평동,대전광역시 서구 월평서로 6 2층 (월평동),35225,127.358462,36.3541472
1384,박윤혁치과의원,치과의원,대전대덕구,중리동,대전광역시 대덕구 중리로 82 (중리동),34389,127.4252512,36.3662884
1385,박인호치과의원,치과의원,대전중구,태평동,대전광역시 중구 태평로 35,34888,127.3904341,36.3208805
1386,박재구치과의원,치과의원,대전서구,관저동,"대전광역시 서구 관저중로 98 2층 206호 (관저동, 리틀파워존)",35378,127.3354174,36.3009383
1387,박재국연합치과의원,치과의원,대전동구,성남동,대전광역시 동구 동서대로 1688 7층 703~708호 (성남동),34572,127.437419,36.3488949
1388,박정기치과의원,치과의원,대전서구,둔산동,"대전광역시 서구 문예로 73 4층 (둔산동, 변호사회관)",35240,127.3898734,36.3532905
1389,박준상치과의원,치과의원,대전유성구,문지동,"대전광역시 유성구 문지로 291 효성프라자 3층 5,6호 (문지동)",34050,127.4066796,36.3927856
1390,박치과의원,치과의원,대전동구,중동,대전광역시 동구 중앙로 205-3 1층 (중동),34627,127.4318379,36.331138
1391,박치과의원,치과의원,대전서구,도마동,대전광역시 서구 도마로 2 (도마동),35337,127.3704733,36.3224412
1392,반석위치과의원,치과의원,대전유성구,반석동,대전광역시 유성구 북유성대로 303 뉴타운프라자 지상2층 202~206호 (반석동),34068,127.3142547,36.3916147
1393,밝은마음치과의원,치과의원,대전유성구,지족동,"대전광역시 유성구 지족로 282 4층 403호 (지족동, 코오롱타워2)",34073,127.3081104,36.3872448
1394,밝은치과의원,치과의원,대전중구,유천동,대전광역시 중구 평촌로 108 (유천동),34898,127.3987347,36.322607
